entity_id,type,area,claim_type,claim_text,verifiable,verified,source
vuon-buoi-xanh-vietgap-tu-o,nature,tra-vinh,named_fact,"Vườn bưởi xanh VietGAP Từ Ô Vườn bưởi xanh đạt chứng nhận VietGAP tại ấp Từ Ô, xã Phú Cần, Tiểu Cần.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://m.2lua.vn/article/trong-buoi-da-xanh-theo-vietgap-tai-tra-vinh-5f90ea699eda118153b0df08.html
vuon-buoi-xanh-vietgap-tu-o,nature,tra-vinh,named_fact,"Vườn bưởi xanh đạt chứng nhận VietGAP tại ấp Từ Ô, xã Phú Cần, Tiểu Cần.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://m.2lua.vn/article/trong-buoi-da-xanh-theo-vietgap-tai-tra-vinh-5f90ea699eda118153b0df08.html
vuon-buoi-xanh-vietgap-tu-o,nature,tra-vinh,named_fact,Là điểm tham quan nông nghiệp sạch hấp dẫn du khách muốn trải nghiệm vườn cây ăn trái miền Tây.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://m.2lua.vn/article/trong-buoi-da-xanh-theo-vietgap-tai-tra-vinh-5f90ea699eda118153b0df08.html
gom-do-mang-thit,product,vinh-long,named_fact,Gốm Đỏ Mang Thít Sản phẩm gốm thủ công đặc trưng của làng nghề Mang Thít được làm từ đất sét tự nhiên nung bằng kỹ thuật truyền thống hàng trăm năm.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/video/202410/sac-mau-vuong-quoc-gom-do-mang-thit-cf91009/
gom-do-mang-thit,product,vinh-long,named_fact,Sản phẩm gốm thủ công đặc trưng của làng nghề Mang Thít được làm từ đất sét tự nhiên nung bằng kỹ thuật truyền thống hàng trăm năm.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/video/202410/sac-mau-vuong-quoc-gom-do-mang-thit-cf91009/
gom-do-mang-thit,product,vinh-long,named_fact,Đây là sản phẩm du lịch đặc thù không nơi nào ở miền Tây có được.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baovinhlong.com.vn/video/202410/sac-mau-vuong-quoc-gom-do-mang-thit-cf91009/
lo-gach-hung-loi,attraction,vinh-long,named_fact,"Lò gạch Hưng Lợi Một trong những lò gạch cổ nổi tiếng tại vùng Mang Thít, thu hút khách du lịch đến tham quan, chụp ảnh với phông nền kiến trúc vòm lò đỏ độc đáo.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-lo-gach-hung-loi-diem-den-moi-la-cho-gioi-tre-vinh-long.html
lo-gach-hung-loi,attraction,vinh-long,named_fact,"Một trong những lò gạch cổ nổi tiếng tại vùng Mang Thít, thu hút khách du lịch đến tham quan, chụp ảnh với phông nền kiến trúc vòm lò đỏ độc đáo.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mytour.vn/vi/blog/bai-viet/kham-pha-lo-gach-hung-loi-diem-den-moi-la-cho-gioi-tre-vinh-long.html
xa-chanh-an,attraction,vinh-long,named_fact,"Xã Chánh An Xã thuộc huyện Mang Thít có cộng đồng Công giáo tập trung (nhóm Mỹ Chánh) hình thành từ đầu thế kỷ 20, là một trong 12 đơn vị hành chính của huyện Mang Thít.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/nhung-dia-diem-tham-quan-vinh-long-dep-ngut-ngan-khien-ban-khong-the-roi-mat-9662
xa-chanh-an,attraction,vinh-long,named_fact,"Xã thuộc huyện Mang Thít có cộng đồng Công giáo tập trung (nhóm Mỹ Chánh) hình thành từ đầu thế kỷ 20, là một trong 12 đơn vị hành chính của huyện Mang Thít.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/nhung-dia-diem-tham-quan-vinh-long-dep-ngut-ngan-khien-ban-khong-the-roi-mat-9662
xa-chanh-an,attraction,vinh-long,named_fact,"Nằm trong vùng làng nghề gạch gốm truyền thống dọc sông Cổ Chiên, nơi cư dân có nguồn gốc Bắc, Trung bộ và người Hoa kết hợp tín ngưỡng đa dạng.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://mia.vn/cam-nang-du-lich/nhung-dia-diem-tham-quan-vinh-long-dep-ngut-ngan-khien-ban-khong-the-roi-mat-9662
lam-gom-mang-thit,experience,vinh-long,named_fact,"Được hướng dẫn từ nghệ nhân lành nghề, hiểu quy trình từ nhồi đất đến nung lò — trải nghiệm thủ công độc đáo.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://gomsuhoanggia.vn/lang-gom-vinh-long.html
lam-gom-mang-thit,experience,vinh-long,measurement,"{""duration"": ""2–3 giờ"", ""price_range"": ""100.000–200.000 đ/người"", ""coords_approximate"": true, ""schema_type"": ""TouristAttraction"", ""address"": ""Xã Nhơn Phú, Vĩnh Long"", ""admission"": ""100.000–200.000 đ"", ""sub_category"": ""craft-workshop""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://gomsuhoanggia.vn/lang-gom-vinh-long.html
con-thanh-long,nature,ben-tre,named_fact,"Cồn Thành Long Khu du lịch sinh thái rộng 111 hecta với vườn dừa xanh mát và nhiều vườn cây ăn trái trù phú, nằm giữa sông nước miền Tây.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/tiem-nang-du-lich-con-thanh-long-130.html
con-thanh-long,nature,ben-tre,named_fact,"Khu du lịch sinh thái rộng 111 hecta với vườn dừa xanh mát và nhiều vườn cây ăn trái trù phú, nằm giữa sông nước miền Tây.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/tiem-nang-du-lich-con-thanh-long-130.html
con-thanh-long,nature,ben-tre,named_fact,"Là điểm tham quan thiên nhiên hấp dẫn của Mỏ Cày Nam, thích hợp cho du khách muốn trải nghiệm không gian sông nước và vườn cây đặc trưng vùng đồng bằng sông Cửu Long.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,http://www.baoduyentourist.com/vi/tin-tuc/du-lich-ben-tre/tiem-nang-du-lich-con-thanh-long-130.html
lap-xuong-co-ba-loan,product,ben-tre,year+measurement+named_fact+ocop,Lạp xưởng cô Ba Loan Sản phẩm lạp xưởng đặc sản địa phương được chứng nhận OCOP 3 sao đợt 1 năm 2024 của huyện Mỏ Cày Nam.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
lap-xuong-co-ba-loan,product,ben-tre,named_fact,"Do hộ kinh doanh Nguyễn Thị Kim Loan sản xuất tại xã An Thới, mang hương vị đặc trưng của vùng đất Bến Tre.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
lap-xuong-co-ba-loan,product,ben-tre,year+measurement+named_fact+ocop,Sản phẩm lạp xưởng đặc sản địa phương được chứng nhận OCOP 3 sao đợt 1 năm 2024 của huyện Mỏ Cày Nam.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
lap-xuong-co-ba-loan,product,ben-tre,named_fact,"Do hộ kinh doanh Nguyễn Thị Kim Loan sản xuất tại xã An Thới, mang hương vị đặc trưng của vùng đất Bến Tre.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
lap-xuong-co-ba-loan,product,ben-tre,measurement+named_fact+ocop,Sản phẩm OCOP 3 sao.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
lap-xuong-co-ba-loan,product,ben-tre,named_fact+ocop,"{""address"": ""Xã An Thới, Bến Tre"", ""ocop_star"": 3, ""coords_approximate"": true, ""schema_type"": ""Product"", ""sub_category"": ""ocop-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hoahoidacsanmientay.vn/?m=aden-and-anais-xl-sleeping-bag-v-wjmjXkHN
vuon-sau-rieng-bay-thao,attraction,ben-tre,named_fact,"Vườn Sầu Riêng Bảy Thảo Vườn sầu riêng chuyên canh với trái chín tự nhiên, múi dày, không qua xử lý hóa chất.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://saurieng.org/kien-thuc/du-lich/vuon-sau-rieng-bay-thao-ben-tre-dac-san-noi-bat/
vuon-sau-rieng-bay-thao,attraction,ben-tre,named_fact,"Vườn sầu riêng chuyên canh với trái chín tự nhiên, múi dày, không qua xử lý hóa chất.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://saurieng.org/kien-thuc/du-lich/vuon-sau-rieng-bay-thao-ben-tre-dac-san-noi-bat/
cheo-xuong-ba-la,experience,vinh-long,named_fact,"Trải nghiệm sông nước miệt vườn chân thực nhất, nghe chim hót và ngắm cảnh đồng quê.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://travel.com.vn/chuong-trinh/mien-tay-ben-tre-trai-nghiem-cheo-xuong-ba-la-tra-vinh-kham-pha-van-hoa-du-lich-khmer-vinh-long-lo-gach-mang-thit-pid-13053
cheo-xuong-ba-la,experience,vinh-long,measurement,"{""duration"": ""1–2 giờ"", ""price_range"": ""50.000–100.000 đ/người"", ""coords_approximate"": true, ""schema_type"": ""TouristAttraction"", ""address"": ""Xã An Bình, Vĩnh Long"", ""admission"": ""50.000–100.000 đ"", ""sub_category"": ""boat-tour""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://travel.com.vn/chuong-trinh/mien-tay-ben-tre-trai-nghiem-cheo-xuong-ba-la-tra-vinh-kham-pha-van-hoa-du-lich-khmer-vinh-long-lo-gach-mang-thit-pid-13053
bien-con-bung-thanh-phu-ben-tre,nature,ben-tre,named_fact,Bãi biển thu hút du khách gần xa nhờ cảnh quan tự nhiên và không khí trong lành.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nucuoimekong.com/bien-thanh-phu-con-bung-ben-tre
bien-con-bung-thanh-phu-ben-tre,nature,ben-tre,measurement,"{""address"": ""Xã Thạnh Hải, tỉnh Vĩnh Long (cách Thành phố HCM 156km)"", ""coords_approximate"": true, ""schema_type"": ""NaturalFeature"", ""admission"": ""Miễn phí"", ""sub_category"": ""island""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://nucuoimekong.com/bien-thanh-phu-con-bung-ben-tre
du-lich-sinh-thai-cong-dong-thanh-phong-ben-tre,experience,ben-tre,named_fact,"Ba tỉnh thành này nổi tiếng với cảnh quan sông nước hữu tình, những vườn cây trái trĩu quả, di sản văn hóa tâm linh đặc sắc và các làng nghề truyền thống lâu đời.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://baoduyentourist.com/vi/du-lich-mien-tay/Du-lich-Mien-Tay/du-lich-sinh-thai-mien-tay-nam-bo-1.html
ca-kho-dac-san-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"Cá khô đặc sản Thạnh Phong (OCOP) Các sản phẩm cá khô gồm cá đối, cá rô phi, cá chim đỏ, cá thòi lòi do Công ty Chế biến Thủy sản Phát Huy tại xã Thạnh Phong sản xuất, đạt chứng nhận OCOP.",Y,UNVERIFIED,
ca-kho-dac-san-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"Các sản phẩm cá khô gồm cá đối, cá rô phi, cá chim đỏ, cá thòi lòi do Công ty Chế biến Thủy sản Phát Huy tại xã Thạnh Phong sản xuất, đạt chứng nhận OCOP.",Y,UNVERIFIED,
ca-kho-dac-san-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"{""address"": ""Xã Thạnh Phong, tỉnh Bến Tre"", ""ward"": ""Thạnh Hải"", ""ocop"": ""OCOP"", ""ocop_certified"": true, ""coords_approximate"": true, ""schema_type"": ""Product"", ""sub_category"": ""dried-seafood""}",Y,UNVERIFIED,
xoai-tu-quy-va-cua-bien-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"Xoài tứ quý và cua biển Thạnh Phong (OCOP) Xoài tứ quý và cua biển do Hợp tác xã Dịch vụ Nông nghiệp Thạnh Phong cung cấp, đạt chứng nhận OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.traicaybentre.com/xoai-tu-quy/kien-thuc/ocop-xoai-tu-quy-la-gi
xoai-tu-quy-va-cua-bien-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"Xoài tứ quý và cua biển do Hợp tác xã Dịch vụ Nông nghiệp Thạnh Phong cung cấp, đạt chứng nhận OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.traicaybentre.com/xoai-tu-quy/kien-thuc/ocop-xoai-tu-quy-la-gi
xoai-tu-quy-va-cua-bien-thanh-phong-ocop,product,ben-tre,named_fact+ocop,"{""address"": ""Xã Thạnh Phong, tỉnh Bến Tre"", ""ward"": ""Thạnh Hải"", ""ocop"": ""OCOP"", ""ocop_certified"": true, ""coords_approximate"": true, ""schema_type"": ""Product"", ""sub_category"": ""fruit""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.traicaybentre.com/xoai-tu-quy/kien-thuc/ocop-xoai-tu-quy-la-gi
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,measurement+named_fact+ocop,"Khô cá bông lau, cá đù đỏ, cá bống cát một nắng Thạnh Phong Các sản phẩm OCOP (đạt chứng nhận 3–4 sao) do Công ty TNHH Chế biến thủy sản Phát Huy sản xuất tại xã Thạnh Phong.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,named_fact,"Gồm khô cá bông lau, cá rô phi, cá đù đỏ, cá bống cát một nắng theo phương pháp ướp truyền thống đặc trưng địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,measurement+named_fact+ocop,Các sản phẩm OCOP (đạt chứng nhận 3–4 sao) do Công ty TNHH Chế biến thủy sản Phát Huy sản xuất tại xã Thạnh Phong.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,named_fact,"Gồm khô cá bông lau, cá rô phi, cá đù đỏ, cá bống cát một nắng theo phương pháp ướp truyền thống đặc trưng địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,measurement+named_fact+ocop,Sản phẩm OCOP 4 sao.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
kho-ca-bong-lau-ca-du-do-ca-bong-cat-mot-nang-thanh-phong,product,ben-tre,named_fact+ocop,"{""address"": ""Xã Thạnh Phong, tỉnh Bến Tre"", ""ocop_star"": 4, ""coords_approximate"": true, ""schema_type"": ""Product"", ""sub_category"": ""dried-seafood""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://bentreblockchain.traceverified.com/product/kho-ca-bong-lau-1-nang/
ngheu-thanh-hai,product,ben-tre,named_fact+ocop,Nghêu Thạnh Hải Sản phẩm nghêu (clam) OCOP do HTX Nuôi trồng thủy sản Thạnh Lợi sản xuất tại xã Thạnh Hải.,Y,UNVERIFIED,
ngheu-thanh-hai,product,ben-tre,named_fact+ocop,Sản phẩm nghêu (clam) OCOP do HTX Nuôi trồng thủy sản Thạnh Lợi sản xuất tại xã Thạnh Hải.,Y,UNVERIFIED,
ngheu-thanh-hai,product,ben-tre,named_fact+ocop,"Nghêu Thạnh Phú nổi tiếng ở vùng biển Bến Tre, được nuôi theo tiêu chuẩn sạch và đã đạt chứng nhận OCOP trong chương trình phát triển nông sản chủ lực huyện.",Y,UNVERIFIED,
ngheu-thanh-hai,product,ben-tre,named_fact+ocop,"{""address"": ""Xã Thạnh Hải, tỉnh Bến Tre"", ""coords_approximate"": true, ""schema_type"": ""Product"", ""ocop_certified"": true, ""sub_category"": ""ocop-product""}",Y,UNVERIFIED,
cua-bien-thanh-phu,product,ben-tre,named_fact+ocop,"Cua biển Thạnh Phú Cua biển Thạnh Phú là đặc sản nổi tiếng của huyện, được chứng nhận OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tapto.edu.vn/bien-thanh-phu-ben-tre
cua-bien-thanh-phu,product,ben-tre,named_fact+ocop,"Cua biển Thạnh Phú là đặc sản nổi tiếng của huyện, được chứng nhận OCOP.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tapto.edu.vn/bien-thanh-phu-ben-tre
cua-bien-thanh-phu,product,ben-tre,named_fact,"Sản phẩm do Hợp tác xã Dịch vụ Nông nghiệp Thạnh Phong sản xuất, nổi tiếng với thịt chắc, ngọt, chất lượng cao từ vùng biển sạch.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tapto.edu.vn/bien-thanh-phu-ben-tre
cua-bien-thanh-phu,product,ben-tre,named_fact+ocop,"{""address"": ""Xã Thạnh Phong, Bến Tre"", ""ward"": ""TT Thạnh Phú"", ""coords_approximate"": true, ""schema_type"": ""Product"", ""ocop_certified"": true, ""sub_category"": ""ocop-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.tapto.edu.vn/bien-thanh-phu-ben-tre
duong-ho-chi-minh-tren-bien-ben-xuat-phat-thanh-phong,history,ben-tre,named_fact,"Đường Hồ Chí Minh trên biển - Bến xuất phát Thạnh Phong Địa điểm lịch sử ghi dấu điểm xuất phát của những con tàu không số vượt biển chở vũ khí, hàng hóa từ miền Bắc vào miền Nam trong thời kỳ kháng chiến chống Mỹ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vnhoi.com/điểm-mốc-lịch-sử/bến-tre/di-tich-đường-hồ-chi-minh-tren-biển-bến-tre_354596.php
duong-ho-chi-minh-tren-bien-ben-xuat-phat-thanh-phong,history,ben-tre,named_fact,"Địa điểm lịch sử ghi dấu điểm xuất phát của những con tàu không số vượt biển chở vũ khí, hàng hóa từ miền Bắc vào miền Nam trong thời kỳ kháng chiến chống Mỹ.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vnhoi.com/điểm-mốc-lịch-sử/bến-tre/di-tich-đường-hồ-chi-minh-tren-biển-bến-tre_354596.php
duong-ho-chi-minh-tren-bien-ben-xuat-phat-thanh-phong,history,ben-tre,named_fact,Là di tích cách mạng quan trọng của huyện Thạnh Phú.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.vnhoi.com/điểm-mốc-lịch-sử/bến-tre/di-tich-đường-hồ-chi-minh-tren-biển-bến-tre_354596.php
festival-dua-ben-tre,event,ben-tre,named_fact,"Triển lãm, hội chợ, thi chế biến món ăn từ dừa, văn nghệ — sự kiện lớn nhất xứ dừa.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vi.wikipedia.org/wiki/Festival_Dừa
festival-dua-ben-tre,event,ben-tre,season/date,"{""thang"": ""Định kỳ 3–5 năm, thường tháng 4"", ""category"": ""su-kien"", ""coords_approximate"": true, ""schema_type"": ""Event"", ""address"": ""Phường Bến Tre, Bến Tre"", ""date_start"": ""Tổ chức định kỳ (2-3 năm/lần), khoảng tháng 4 dương lịch"", ""sub_category"": ""festival""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://vi.wikipedia.org/wiki/Festival_Dừa
ruou-dua-ben-tre,product,ben-tre,named_fact,"Rượu dừa Bến Tre Rượu lên men từ nước dừa tươi nguyên chất — đặc sản xứ dừa, thích hợp làm quà.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hiephoiduabentre.vn/san-pham-ocop-ben-tre-tinh-hoa-tu-tai-nguyen-va-cong-nghe
ruou-dua-ben-tre,product,ben-tre,named_fact,"Rượu lên men từ nước dừa tươi nguyên chất — đặc sản xứ dừa, thích hợp làm quà.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hiephoiduabentre.vn/san-pham-ocop-ben-tre-tinh-hoa-tu-tai-nguyen-va-cong-nghe
ruou-dua-ben-tre,product,ben-tre,named_fact,"Sản phẩm nông nghiệp đặc trưng vùng ĐBSCL, có thể mua tại vườn hoặc chợ địa phương.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hiephoiduabentre.vn/san-pham-ocop-ben-tre-tinh-hoa-tu-tai-nguyen-va-cong-nghe
ruou-dua-ben-tre,product,ben-tre,measurement,"{""price_range"": ""60.000–120.000 đ/chai"", ""coords_approximate"": true, ""schema_type"": ""Product"", ""address"": ""Phường Mỏ Cày, Bến Tre"", ""sub_category"": ""coconut-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://hiephoiduabentre.vn/san-pham-ocop-ben-tre-tinh-hoa-tu-tai-nguyen-va-cong-nghe
tinh-dau-dua,product,ben-tre,named_fact+ocop,Sản phẩm OCOP nổi bật.,Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://eatnmore.com/2026/05/26/dac-san-ben-tre-mon-nen-thu-mua-lam-qua/
tinh-dau-dua,product,ben-tre,measurement+named_fact+ocop,"{""ocop"": ""4 sao"", ""price_range"": ""80.000–150.000 đ/chai"", ""coords_approximate"": true, ""schema_type"": ""Product"", ""address"": ""Phường Mỏ Cày, Bến Tre"", ""ocop_certified"": true, ""sub_category"": ""coconut-product""}",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://eatnmore.com/2026/05/26/dac-san-ben-tre-mon-nen-thu-mua-lam-qua/
resort-ben-tre-riverside,accommodation,ben-tre,named_fact,"Bến Tre Riverside Resort Resort ven sông Bến Tre, phòng view sông thoáng đãng, hồ bơi vô cực.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.bing.com/aclick?ld=e8QY4glkjEHHxeqmSfnGMnFDVUCUztWFyZfi2QfLimAsmQU2QpDOufjI0a_28fbBpvMaC2whpjw-VBHoOjJ1FRf14Xn1vlInQYgSiUmHv-hFM_5GhyKUIKgZH1t54KeZE2kOGiVtLuDQrezNJCjQ-T-u15fSb_JR4Z2QQqmdGK3qwvZmZJB6nc6-b5x6QqC3qCDRHNhaWOieJnFSC9GUDTVZBIw6M&u=aHR0cCUzYSUyZiUyZnd3dy5ib29raW5nLmNvbSUyZmhvdGVsJTJmdm4lMmZiZW4tdHJlLXJpdmVyc2lkZS1yZXNvcnQuZW4uaHRtbCUzZmFpZCUzZDIyNzYzODAlMjZwYWdlbmFtZSUzZGJlbi10cmUtcml2ZXJzaWRlLXJlc29ydCUyNmxhYmVsJTNkbXNuLXBVSlJIZGhBZHdxT0FaWERrR042b0EtODA2NzY4MTYxODE2MDYlM2F0aWt3ZC04MDY3NzA1NzI4NzMwMCUzYWxvYy0xNjYlM2FuZW8lM2FtdGUlM2FscDE1MzM4NyUzYWRlYyUzYWNpZDU3ODM0OTQ0MiUzYWFnaWQxMjkwODI3MTM5NTU4MTg4JTNhY2xraWQ5ZjAxOTRkYWZkMGMxODY0MjFjOWZlOWIxMjRhMTE2NiUyNnV0bV9jYW1wYWlnbiUzZEhvdGVsJTI1MjAtJTI1MjBWaWV0bmFtJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX3Rlcm0lM2RwVUpSSGRoQWR3cU9BWlhEa0dONm9BJTI2bXNjbGtpZCUzZDlmMDE5NGRhZmQwYzE4NjQyMWM5ZmU5YjEyNGExMTY2&rlid=9f0194dafd0c186421c9fe9b124a1166
resort-ben-tre-riverside,accommodation,ben-tre,named_fact,"Resort ven sông Bến Tre, phòng view sông thoáng đãng, hồ bơi vô cực.",Y,ENTITY_FOUND_NOT_CLAIM_VERIFIED,https://www.bing.com/aclick?ld=e8QY4glkjEHHxeqmSfnGMnFDVUCUztWFyZfi2QfLimAsmQU2QpDOufjI0a_28fbBpvMaC2whpjw-VBHoOjJ1FRf14Xn1vlInQYgSiUmHv-hFM_5GhyKUIKgZH1t54KeZE2kOGiVtLuDQrezNJCjQ-T-u15fSb_JR4Z2QQqmdGK3qwvZmZJB6nc6-b5x6QqC3qCDRHNhaWOieJnFSC9GUDTVZBIw6M&u=aHR0cCUzYSUyZiUyZnd3dy5ib29raW5nLmNvbSUyZmhvdGVsJTJmdm4lMmZiZW4tdHJlLXJpdmVyc2lkZS1yZXNvcnQuZW4uaHRtbCUzZmFpZCUzZDIyNzYzODAlMjZwYWdlbmFtZSUzZGJlbi10cmUtcml2ZXJzaWRlLXJlc29ydCUyNmxhYmVsJTNkbXNuLXBVSlJIZGhBZHdxT0FaWERrR042b0EtODA2NzY4MTYxODE2MDYlM2F0aWt3ZC04MDY3NzA1NzI4NzMwMCUzYWxvYy0xNjYlM2FuZW8lM2FtdGUlM2FscDE1MzM4NyUzYWRlYyUzYWNpZDU3ODM0OTQ0MiUzYWFnaWQxMjkwODI3MTM5NTU4MTg4JTNhY2xraWQ5ZjAxOTRkYWZkMGMxODY0MjFjOWZlOWIxMjRhMTE2NiUyNnV0bV9jYW1wYWlnbiUzZEhvdGVsJTI1MjAtJTI1MjBWaWV0bmFtJTI2dXRtX21lZGl1bSUzZGNwYyUyNnV0bV9zb3VyY2UlM2RiaW5nJTI2dXRtX3Rlcm0lM2RwVUpSSGRoQWR3cU9BWlhEa0dONm9BJTI2bXNjbGtpZCUzZDlmMDE5NGRhZmQwYzE4NjQyMWM5ZmU5YjEyNGExMTY2&rlid=9f0194dafd0c186421c9fe9b124a1166
