entity_id,type,area,url,domain,tier,status,explicit_llm
nha-hang-ngan-vinh,restaurant,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
nha-hang-phuong-thuy,restaurant,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
cho-vinh-long,attraction,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
cua-hang-dac-san-mekong,attraction,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
diem-trung-bay-ocop-vinh-long,attraction,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
nghe-det-luc-binh-vinh-long,craft_village,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
tour-nha-gom-tat-muong-bat-ca,experience,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
tour-vuong-quoc-gach-ngoi-mang-thit,experience,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
tour-song-nuoc-cai-be-vinh-long,experience,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
tour-dem-miet-vuon-vinh-long,experience,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
tour-cai-thia-lang-xoai-cat-hoa-loc,experience,vinh-long,https://vinhlongtourist.vn,vinhlongtourist.vn,OTHER,INDEPENDENT,N
con-chim-tra-vinh,attraction,tra-vinh,https://baovinhlong.com.vn/xa-hoi/du-lich/,baovinhlong.com.vn,TIER2,INDEPENDENT,N
lang-nghe-bun-suong,craft_village,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-pho-am-thuc-bo-ho,restaurant,ben-tre,https://baodongkhoi.vn/,baodongkhoi.vn,TIER2,INDEPENDENT,N
bun-suong-tra-vinh,dish,tra-vinh,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
chao-am-tra-vinh,dish,tra-vinh,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
loi-choi-sa-ot-tra-vinh,dish,tra-vinh,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
khu-du-lich-sinh-thai-chin-song-thanh-phu,attraction,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
san-chim-vam-ho-ba-tri,nature,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
keo-dua-thu-cong-ben-tre,product,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
mat-ong-hoa-dua-ben-tre,product,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
hu-tieu-pate-ben-tre,dish,ben-tre,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
banh-xeo-hen-cu-lao-dai,dish,vinh-long,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
khu-du-lich-truong-huy-long-ho,experience,vinh-long,https://mytour.vn/,mytour.vn,TIER3,INDEPENDENT,N
vung-trong-dua-sap-cau-ke,craft_village,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
khu-am-thuc-pho-cho-phu-khuong,experience,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-an-khanh,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-be-an-khanh,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
co-so-keo-dua-hong-van,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-thu-cong-my-nghe-tu-dua-tai-tan-thach,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-hung-lam,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
com-hap-trai-dua,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-trai-cay-cai-mon,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-cay-giong-cho-lach,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-van-hoa-du-lich-cho-lach,experience,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-kieng-thu-nam-cong,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
sau-rieng-cap-dong-chanh-thu,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dua-troc-le-phuong,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tranh-dua-cocohand,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dong-trung-ha-thao-say-thang-hoa-drc,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
xuong-thu-cong-cocohand-vuon-dua-huu-co,experience,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-con-thanh-long,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-thu-cong-my-nghe-dua-mo-cay-nam,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
canh-dong-muoi-bao-thanh,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-san-xuat-muoi-bao-thanh,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ben-cat,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
con-tan-qui,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
htx-nong-nghiep-thong-hoa-dua-sap,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cu-lao-an-loc,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
du-lich-sinh-thai-nam-son,experience,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mut-dua-sap-cau-ke,dish,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cong-vien-dan-chu,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
keo-dau-phong-du-tan-loi,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
xa-kim-hoa-diem-du-lich-sinh-thai-song-nuoc,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-tet-tu-quy-hai-ly,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tom-xe-hiep-my-dong,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-vam-ray-chua-phat-nam,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-det-chieu-ham-tan,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-dat-dai-an,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-phno-om-pung-chua-long-truong,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-may-tre-dan-dai-an,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chieu-ca-hom,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
san-pham-ocop-thu-cong-my-nghe-tra-cu,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
canh-dong-mon-an-quang-huu,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bot-nua-bot-khoai-mon-an-quang-huu,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-do-go-tre-ham-giang,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vung-trong-cam-sapota-huu-thanh,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-trang-cu-lao-may-lang-nghe-banh-trang,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-trang-ngot-le-hang,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hop-tac-xa-cam-phuong-thuy,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tau-hu-ky-my-hoa-binh-minh,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-hoang-quan,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tau-hu-ky-cai-von,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-thanh-tra-dong-thanh,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
trai-nghiem-cau-ca-cau-tom-song-hau,experience,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tra-kho-qua-rung-cai-von,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tra-gung-mat-ong-dong-binh,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tra-gung-mat-ong-nguyen-chat-gingo,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cong-vien-29-tan-quoi,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cho-tan-quoi,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khoai-lang-say-binh-tan,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cong-vien-29,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cho-tan-thanh,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
man-an-phuoc-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khoai-lang-say-dong-phat,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khoai-lang-say-gion-mien-tay,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dua-hau-tan-hung-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vu-sua-hoang-kim-thanh-binh-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cu-cai-non-muoi-chua-bui-thi-thanh-thao-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khoai-lang-tan-thanh-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hu-tieu-vinh-long,dish,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lau-ca-linh-bong-dien-dien,restaurant,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-trung-tam-hanh-chinh-van-hoa-phuong-1-tp-vinh-long,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-ong-that-phu-mieu,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-quan-am-phuong-8,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tinh-xa-ngoc-nhan,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
rau-cau-vinh-quang,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-phong-khoai-lang-nhat-ngoc,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cong-vien-phuong-9,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ben-cang-hanh-khach-vinh-long,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
diem-trung-bay-va-ban-san-pham-ocop-vinh-long-tai-ben-cang,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-truong-an,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cha-lua-pate-thit-banh-pho-banh-canh-gao-phuong-truong-an,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bun-mam-vinh-long,dish,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-nha-xua,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-cay-an-trai-miet-vuon-long-ho,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dua-ngo-luc-binh-thanh-quoi,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-hoa-mai-binh-hoa-phuoc,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
rau-thom-ocop-hop-tac-xa-phuoc-hau,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
thanh-long-vang-thanh-duc-ocop-3-sao,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-trai-cay-dac-san-long-ho,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-gom-truyen-thong-long-ho,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cu-lao-an-binh-bao-gom-xa-dong-phu,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-cham-non-la-long-ho,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mat-ong-hai-nuong,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cuu-long-my-tuu-ruou-ocop-mang-thit,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ruou-truyen-thong-cuu-long-cuu-long-my-tuu,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
gach-nung-do-va-gom-khong-men-mang-thit,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
song-co-chien-doan-mang-thit,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tour-dap-xe-kham-pha-lo-gach-mang-thit,experience,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
quan-ca-phe-nha-gach-gom-duong-dai,experience,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
gach-do-truyen-thong-mang-thit,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-det-chieu-vung-liem,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cua-hang-ocop-vung-liem,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-se-loi-lac-va-dan-lat-vung-liem,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-trong-lac-trung-thanh-dong,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
gao-huu-co-tan-dat,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mut-dua-la-dua-duc-dat,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-trai-cay-cu-lao-dai,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lap-xuong-hiep-ky,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mut-xoai-cat-num-foodo-ocop,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-chieu-va-lam-banh-xe-may-tre,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bot-rau-ma-hoang-gia,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sala,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
san-pham-ocop-chao-thuan-duyen,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bun-tuoi-sau-thanh,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-banh-trang-tam-binh,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-luc-binh-ngai-tu-binh-ninh,craft_village,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
san-pham-chao-dua-chao-chanh-day-thuan-duyen-ocop-4-sao,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-sala,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-quan-am-tra-on-mai-am-quan-am,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cam-sanh-tra-on,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ca-chay-song-hau,dish,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-cho-noi-tra-on-ap-long-hung,attraction,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cu-lao-may-cu-lao-luc-si-thanh,nature,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-trang-ngot-le-hang-htx-banh-trang-cu-lao-may,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
kho-ca-loc-phu-thanh,product,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-keo-dua-ba-tri,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-tho-la-ma-den-duc-me-hang-cuu-giup-la-ma,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-thach-dua-hung-phong,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
con-oc-hung-phong,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
buoi-da-xanh-giong-trom,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-thu-cong-dua-phuoc-long,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dua-xiem-xanh-giong-trom,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hop-tac-xa-thuy-san-thanh-loi-ngheu-thanh-hai-ocop,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
gao-sach-lua-tom-thanh-phu,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-phuoc-khanh-chua-phat,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cu-lao-tam-hiep,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ca-chuon-kho-binh-dai,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tom-kho-binh-dai,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mut-dua-huu-co-binh-dai,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-nguoi-giu-rung,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
rung-ngap-man-binh-dai,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
banh-xeo-bien-binh-dai,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
con-tam-hiep-dao-tam-hiep,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
ca-doi-kho-mot-nang-binh-dai,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
oc-viet-ben-tre,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tom-su-binh-dai,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-chi-xo-dua-khanh-thanh-tan,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-cay-an-trai-mo-cay-bac,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
san-pham-xa-bong-dua-va-tranh-dua-ocop-khanh-thanh-tan,product,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
song-thom-diem-tham-quan-lang-nghe,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-dua-xiem-xanh-ap-thanh-hoa-1,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-long-quang-chua-dua,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-det-chieu-ca-hom,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-sa-leng-kompong-chray,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
kho-ca-keo-duyen-hai,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hai-dang-ba-dong,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
dua-luoi-truong-long-hoa,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
cua-lot-vinacrab-long-toan,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-hang-wat-kompong-chray,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
rung-ngap-man-long-vinh-duyen-hai,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vung-giong-cat-long-vinh,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-sinh-thai-vung-dao-duyen-hai,nature,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
com-dep-ngoc-bien,dish,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-tac-tuong-go-long-duc,craft_village,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
cho-binh-dai,attraction,ben-tre,https://vinhlong.gov.vn/du-khach/%C4%91ia-%C4%91iem-mua-sam,vinhlong.gov.vn,TIER1,INDEPENDENT,N
oc-gao-phu-da,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-du-lich-dai-loc,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
vuon-xoai-tu-quy-thanh-son,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
bai-tam-con-phu-binh,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hu-tieu-ba-phu,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
diem-du-lich-ba-ngoi-con-phu-da,attraction,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-bao-ton-oc-gao-vinh-binh,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
oc-gao-vinh-binh,dish,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
con-du-lich-cai-ga,nature,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-lat-may-tre-phu-le,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-lat-an-duc,craft_village,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-khmer-phuong-thanh-pisay,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
nha-tho-kinh-long-hoi,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
chua-hao-tam,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
lang-nghe-dan-chapay-phu-can,craft_village,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
mut-me-cai-von,dish,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
thien-vien-truc-lam-duyen-hai,attraction,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
tom-kho-cham-mam-chua-ngot-duyen-hai,product,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
hoi-cho-thuong-mai-cay-giong-hoa-kieng-cho-lach,event,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-ha-dien-dinh-tan-hoa,event,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-thuong-dien-dinh-tan-ngai,event,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-gio-phan-thanh-gian-tai-van-thanh-mieu,event,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-cung-bien-dong-cao,event,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-hoi-nghinh-ong-binh-thang,event,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-hoi-ky-yen-ha-dien-dinh-tan-giai,event,vinh-long,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-hoi-ky-yen-dinh-phu-le,event,ben-tre,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
le-hoi-nghinh-ong-lang-con-tau,event,tra-vinh,https://vinhlong360.vn/,vinhlong360.vn,SELF,SELF,N
khu-bao-ton-thien-nhien-dat-ngap-nuoc-vam-ho,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
nha-tho-la-ma-ba-giong,attraction,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
bien-an-thuy,nature,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,Y
tau-hu-ky-my-hoa,product,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
mat-hoa-dua,product,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
banh-tet-tra-cuon,product,tra-vinh,,,NO_URL,NO_INDEPENDENT_SOURCE,N
dap-xe-miet-vuon,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
tham-lo-gach-mang-thit,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
thu-hoach-dua-mo-cay,experience,ben-tre,,,NO_URL,NO_INDEPENDENT_SOURCE,N
ngam-binh-minh-co-chien,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
trai-nghiem-mua-nuoc-noi,experience,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
lang-tau-hu-ky-my-hoa,craft_village,vinh-long,,,NO_URL,NO_INDEPENDENT_SOURCE,N
